selected_zone,ALEPPO,ASPINWALL,AVALON,BALDWIN,BELL ACRES,BELLEVUE,BEN AVON,BEN AVON HEIGHTS,BETHEL PARK,BLAWNOX,BRACKENRIDGE,BRADDOCK,BRADDOCK HILLS,BRADFORD WOODS,BRENTWOOD,BRIDGEVILLE,CARNEGIE,CASTLE SHANNON,CHALFANT,CHESWICK,CHURCHILL,CLAIRTON,COLLIER,CORAOPOLIS,CRAFTON,CRESCENT,DORMONT,DRAVOSBURG,DUQUESNE,EAST DEER,EAST MCKEESPORT,EAST PITTSBURGH,EDGEWOOD,EDGEWORTH,ELIZABETH,EMSWORTH,ETNA,FAWN,FINDLAY,FOREST HILLS,FORWARD,FOX CHAPEL,FRANKLIN PARK,FRAZER,GLASSPORT,GLEN OSBORNE,GLENFIELD,GREEN TREE,HAMPTON,HARMAR,HARRISON,HAYSVILLE,HEIDELBERG,HOMESTEAD,INDIANA,INGRAM,JEFFERSON HILLS,KENNEDY,KILBUCK,LEET,LEETSDALE,LIBERTY,LINCOLN,MARSHALL,MCCANDLESS,MCDONALD,MCKEES ROCKS,MCKEESPORT,MILLVALE,MONROEVILLE,MOON,MOUNT LEBANON,MOUNT OLIVER,MUNHALL,NEVILLE,NORTH BRADDOCK,NORTH FAYETTE,NORTH VERSAILLES,O'HARA,OAKDALE,OAKMONT,OHIO,PENN HILLS,PENNSBURY VILLAGE,PINE,PITCAIRN,PITTSBURGH,PLEASANT HILLS,PLUM,PORT VUE,RANKIN,RESERVE,RICHLAND,ROBINSON,ROSS,ROSSLYN FARMS,SCOTT,SEWICKLEY,SEWICKLEY HEIGHTS,SEWICKLEY HILLS,SHALER,SHARPSBURG,SOUTH FAYETTE,SOUTH PARK,SOUTH VERSAILLES,SPRINGDALE,STOWE,SWISSVALE,TARENTUM,THORNBURG,TRAFFORD,TURTLE CREEK,UPPER ST. CLAIR,VERONA,VERSAILLES,WALL,WEST DEER,WEST ELIZABETH,WEST HOMESTEAD,WEST MIFFLIN,WEST VIEW,WHITAKER,WHITE OAK,WHITEHALL,WILKINS,WILKINSBURG,WILMERDING
VERONA,0.252745397,0.468448872,0.094344971,0.568047633,0.017584045,0.507715249,0.200618693,0.071482846,0.064835015,0.140205946,0.422856888,0.916965705,0.840178309,0.350191721,0.129481821,0.982374793,0.970910188,0.232412852,0.481544653,0.217923463,0.82481271,0.29824506,0.66765725,0.27286326,0.79606271,0.295859083,0.164700793,0.131119975,0.928255334,0.976244389,0.9198254,0.22744324,0.753122588,0.706742852,0.372142229,0.486112797,0.523467685,0.34953267,0.900441318,0.931299153,0.424114561,0.280640608,0.512358867,0.794958066,0.311945364,0.670895611,0.349619953,0.372048798,0.19757047,0.195566478,0.717235809,0.608614274,0.168144445,0.266019794,0.908015251,0.164824573,0.00104447,0.567118817,0.773018477,0.186408975,0.588059984,0.392848209,0.561254758,0.431349539,0.007429664,0.810233888,0.735848885,0.937952675,0.437580213,0.726569328,0.681018028,0.961479499,0.814389808,0.091559233,0.724731478,0.388171725,0.592482756,0.986235633,0.216317217,0.677170719,0.895761785,0.624786942,0.269448394,0.182566532,0.569207425,0.43892146,0.97530377,0.622877811,0.168324188,0.878115176,0.862925055,0.733338711,0.367423254,0.710773529,0.522207602,0.897550528,0.194535046,0.624805574,0.044652614,0.50500961,0.695207715,0.479014895,0.764652669,0.554882492,0.219091944,0.168014502,0.356502989,0.316049946,0.083901416,0.634194679,0.943737058,0.338292642,0.563607984,0.13755113,0.623699411,0.512980701,0.429165335,0.526279321,0.387279717,0.542350131,0.761634498,0.545553024,0.455746066,0.15036821,0.826372612,0.182041491,0.048299799
VERSAILLES,0.177143946,0.721340761,0.15054893,0.550246507,0.173832292,0.821001594,0.828653639,0.241250559,0.165168822,0.731102234,0.885483372,0.270182477,0.604958253,0.085417165,0.21516721,0.975289403,0.518606712,0.436279084,0.791278779,0.613678905,0.329267368,0.916482883,0.172304476,0.917271824,0.143993238,0.982206848,0.725097038,0.122653016,0.416144486,0.696115176,0.244057486,0.293324859,0.092261858,0.777941283,0.49179236,0.322094458,0.298036662,0.879000095,0.43505682,0.348902989,0.463471173,0.703156062,0.848272891,0.336252401,0.602646533,0.963532805,0.68086365,0.340110629,0.883204987,0.271391984,0.357662336,0.893525589,0.270618768,0.612624071,0.404852545,0.537238441,0.296183791,0.887626355,0.768127253,0.109072769,0.364389552,0.017929293,0.029582023,0.589530727,0.556936373,0.677672113,0.864648325,0.044695517,0.019795113,0.316848045,0.360301889,0.081537266,0.534569782,0.986428088,0.016707051,0.424366041,0.501573477,0.387046387,0.63208128,0.190297796,0.978332438,0.555851088,0.231719029,0.04237305,0.210687831,0.850172999,0.26156726,0.583611316,0.363690185,0.529071583,0.406573372,0.342308181,0.262074904,0.191138054,0.541903685,0.406025883,0.629341343,0.714695384,0.030745234,0.490101463,0.396444563,0.61100568,0.781506637,0.408944897,0.563685957,0.635604425,0.028333934,0.18724638,0.086340045,0.74590415,0.286890635,0.790562459,0.923392321,0.932346405,0.854296892,0.343580256,0.551373422,0.402596527,0.174049997,0.895353291,0.685454216,0.589434374,0.150461411,0.700530184,0.662973124,0.056139536,0.062585393
WALL,0.550701369,0.610295966,0.266880081,0.987955495,0.456522368,0.974543639,0.32043101,0.261854647,0.773534015,0.558803482,0.111331734,0.833767053,0.266196932,0.15063318,0.865408606,0.901256248,0.619147001,0.411761669,0.210985439,0.251617652,0.892016768,0.857046087,0.872049554,0.620247901,0.853303236,0.82164535,0.079971714,0.138951273,0.848125923,0.348763877,0.905367447,0.492264611,0.352150911,0.036308443,0.474801422,0.422955154,0.767171855,0.109179835,0.153087877,0.403543999,0.095720105,0.994773989,0.263810258,0.908251556,0.402685759,0.773826282,0.609971578,0.225784949,0.992201663,0.23212916,0.559455104,0.751259804,0.128825552,0.356754394,0.196571314,0.419400345,0.114400615,0.702085608,0.39364118,0.367176497,0.332851666,0.178988637,0.614321932,0.611151871,0.473378612,0.580429411,0.532223412,0.661487128,0.104790479,0.54475213,0.042844037,0.239940881,0.346490322,0.629267089,0.057359872,0.704184145,0.366923402,0.43697239,0.9638519,0.931743427,0.176282666,0.268030495,0.726486909,0.079318288,0.065274415,0.796879358,0.226579003,0.729265634,0.887989117,0.32800161,0.038799163,0.001220213,0.011134582,0.692202986,0.797538834,0.062513704,0.41026738,0.704916282,0.98502514,0.91809845,0.896145884,0.323049372,0.333592566,0.293679431,0.636373606,0.937739911,0.623741664,0.054338288,0.289565898,0.592566067,0.804609422,0.722093423,0.118052718,0.728968924,0.095750377,0.529859936,0.312299804,0.365558829,0.364431932,0.284931292,0.269021742,0.964227805,0.370341234,0.98395191,0.627176713,0.643084279,0.892380565
WEST DEER,0.645766416,0.663591087,0.594136201,0.272874955,0.347709334,0.4761091,0.470320757,0.366586812,0.237986596,0.780215493,0.675350684,0.111983802,0.129841126,0.715174855,0.165155803,0.01839609,0.703473201,0.561752226,0.45088199,0.463445915,0.528895067,0.198466069,0.19842578,0.65444221,0.619595741,0.794738385,0.022834225,0.512658352,0.989927495,0.7503046,0.961954085,0.135803776,0.6480159,0.478584547,0.526535033,0.396435913,0.177343231,0.11019242,0.529563263,0.076619569,0.654263398,0.224530162,0.089897011,0.178087154,0.88235046,0.018119494,0.571902551,0.646364607,0.919245429,0.800505877,0.065998715,0.933980951,0.144750828,0.108250652,0.262600125,0.395042033,0.561813969,0.540624607,0.553866693,0.278516463,0.838641797,0.163456294,0.538866998,0.935494227,0.118255778,0.708658163,0.932804453,0.741741279,0.648781872,0.605498204,0.220065795,0.38369942,0.28549804,0.824751323,0.706887123,0.101465086,0.815051963,0.288730894,0.756857601,0.370566872,0.117946642,0.518414208,0.282630072,0.031043973,0.998406663,0.549897614,0.290635934,0.888814651,0.044848608,0.167167713,0.824098161,0.951365734,0.081879835,0.043005608,0.592337724,0.306892894,0.341354849,0.308756283,0.123268167,0.964397633,0.785240008,0.31334145,0.293985786,0.793342126,0.031477491,0.884809303,0.041457849,0.262651385,0.480803385,0.418189727,0.097562016,0.803308139,0.663756444,0.357531818,0.348510299,0.655800527,0.978574423,0.507187388,0.948601389,0.609273552,0.088633523,0.21063275,0.151680281,0.750853177,0.450294198,0.806954594,0.546737562
WEST ELIZABETH,0.454826005,0.443466036,0.308430649,0.126229393,0.887234434,0.087824335,0.72791755,0.00309789,0.050112759,0.167275494,0.202026299,0.360157907,0.633172802,0.502979365,0.715625798,0.46575277,0.692105192,0.134313109,0.020295732,0.410251524,0.921023341,0.715420307,0.407557268,0.274820368,0.241715809,0.044730022,0.565132835,0.033763543,0.39695852,0.915242594,0.725497934,0.776179552,0.794834954,0.022477412,0.229192055,0.399940657,0.023418011,0.049237333,0.335957725,0.231370408,0.835037469,0.769133491,0.388535473,0.901394363,0.519042853,0.285272005,0.417303448,0.527365513,0.923119151,0.605889418,0.343359131,0.838234709,0.708113415,0.017537863,0.399319698,0.253782124,0.342819188,0.258974151,0.031424691,0.396571475,0.456223653,0.975996626,0.083675536,0.575992266,0.560397469,0.881067071,0.423235371,0.912012035,0.219837582,0.969943168,0.567161683,0.524995258,0.185523112,0.945433519,0.880259204,0.202749407,0.864631066,0.194124128,0.929787969,0.199333533,0.636048157,0.044811368,0.185775673,0.553347095,0.813774672,0.463400833,0.73434205,0.745461665,0.087228107,0.04325981,0.638412081,0.60024153,0.307402129,0.489871954,0.991246076,0.955186746,0.143418559,0.838099509,0.156132373,0.856313323,0.490000305,0.430906996,0.640788095,0.948536061,0.08083542,0.66361662,0.825638844,0.527601262,0.796977004,0.091989355,0.828622109,0.213786644,0.477054691,0.73474801,0.660002528,0.771873153,0.67556194,0.561946843,0.784147035,0.975340306,0.040807387,0.970184791,0.769919042,0.171276761,0.19574197,0.010000246,0.249599021
WEST HOMESTEAD,0.379699734,0.098326029,0.856016791,0.062766212,0.033748467,0.984433128,0.671509896,0.012086823,0.574199242,0.437701153,0.781076811,0.220144801,0.876047022,0.415161411,0.640012363,0.984199371,0.273050047,0.410668689,0.646919201,0.700253141,0.79524188,0.130657966,0.835907167,0.504044058,0.092519011,0.545502033,0.927282121,0.475520547,0.11175954,0.275656929,0.078591687,0.29613471,0.629951926,0.974283893,0.337168839,0.499847749,0.352648826,0.639384286,0.614043712,0.323638596,0.603759325,0.640219424,0.675717599,0.734983161,0.985806142,0.460835918,0.899087272,0.569333956,0.298956404,0.38285487,0.864094407,0.198049332,0.786192645,0.427768412,0.555401129,0.181204136,0.47652993,0.540892822,0.994596209,0.216305856,0.510414048,0.967464529,0.769074769,0.746714514,0.892204163,0.560143466,0.659525641,0.348248467,0.163079166,0.712948512,0.401307169,0.115636442,0.128359074,0.553885677,0.581328621,0.512959528,0.079295873,0.315285379,0.007668743,0.155896092,0.853771291,0.818213295,0.151604767,0.510607063,0.66162987,0.631422356,0.656548587,0.857467289,0.436009783,0.197321397,0.185368572,0.045619531,0.93405151,0.868111718,0.811194412,0.386069984,0.477503376,0.534207543,0.711831519,0.398858973,0.22125678,0.087427688,0.819567293,0.509280239,0.425800361,0.072315807,0.697561282,0.927479737,0.743260887,0.534890948,0.657897093,0.173157039,0.01317286,0.696372891,0.78712831,0.978817221,0.733655568,0.132322023,0.219970369,0.972380818,0.78130074,0.935107363,0.156988815,0.63433452,0.038561777,0.076834506,0.348696071
WEST MIFFLIN,0.587957387,0.618750391,0.930137712,0.790472897,0.827352253,0.35672446,0.236329178,0.211821667,0.097108622,0.106423524,0.085364632,0.233177587,0.412427322,0.046273398,0.624828473,0.897128467,0.055801658,0.286952254,0.695535926,0.037306242,0.302605809,0.995440272,0.629364408,0.942136939,0.610855628,0.67571367,0.871049594,0.256304012,0.581206709,0.734801587,0.527477205,0.451726845,0.145704695,0.944681791,0.169759234,0.628300589,0.977464489,0.636485479,0.299348947,0.208962936,0.743433919,0.270912496,0.941073827,0.492579236,0.891297161,0.077401513,0.847044613,0.387362851,0.415596429,0.166980126,0.751009052,0.353663964,0.220034219,0.024652463,0.828904185,0.233763592,0.537244834,0.365440469,0.551830881,0.145540169,0.838084507,0.635562239,0.417239836,0.818040442,0.556771736,0.389857223,0.522244333,0.715232737,0.427848781,0.221014639,0.568113319,0.465844389,0.836910276,0.601542356,0.031135308,0.637110612,0.863351692,0.840471406,0.913328042,0.014924793,0.706385573,0.944443462,0.011643919,0.492916855,0.318888262,0.632057969,0.726472503,0.164008087,0.637332737,0.269208307,0.155914097,0.039770301,0.328018394,0.194256685,0.643723616,0.7600279,0.946363146,0.940464466,0.797233084,0.927651734,0.217193704,0.054777062,0.500318993,0.710130649,0.991013113,0.500263782,0.881024618,0.829008437,0.87809047,0.816196445,0.133555733,0.572170725,0.720749035,0.816646801,0.574149531,0.276762452,0.880464581,0.013000727,0.319764204,0.566311013,0.583663041,0.363562193,0.255541033,0.679869539,0.030953792,0.923217143,0.964253205
WEST VIEW,0.986272117,0.657716497,0.991808192,0.689063219,0.236654358,0.345829929,0.447869459,0.407982114,0.691966499,0.327673529,0.000827889,0.150813576,0.244457152,0.29731335,0.036512932,0.083112774,0.665575756,0.582471566,0.360896179,0.846304267,0.667630745,0.091573304,0.23888554,0.855615413,0.621127811,0.460141236,0.899567132,0.747964545,0.966157047,0.682553008,0.03290946,0.754278237,0.57988114,0.578552449,0.389982124,0.432044164,0.89294238,0.349678032,0.649136124,0.726193446,0.120199411,0.946715032,0.031415829,0.46457737,0.397329104,0.653005222,0.696141382,0.439973184,0.836213214,0.952255938,0.520182888,0.48754442,0.219657788,0.078870139,0.427129454,0.858733866,0.587909184,0.886229158,0.826284886,0.376594854,0.643934634,0.944351796,0.278648107,0.941273711,0.801225558,0.394321933,0.859397767,0.798701492,0.239726791,0.292594506,0.351593313,0.90023427,0.457720006,0.868517294,0.245290691,0.035918551,0.469992666,0.844444574,0.246833481,0.953799588,0.742191714,0.880188421,0.980138755,0.613263276,0.657305677,0.235777064,0.780674392,0.499347829,0.201676903,0.110914443,0.491762716,0.132222246,0.102070059,0.282813182,0.196982662,0.756299551,0.280411559,0.386274644,0.175383772,0.049365208,0.965888145,0.344003518,0.982512217,0.958824918,0.454202361,0.278188834,0.899810446,0.502388294,0.290965694,0.311057423,0.77302379,0.713076795,0.525404238,0.386106668,0.228726065,0.637274802,0.457184751,0.080776311,0.311459729,0.017907562,0.557023325,0.222384326,0.44305041,0.392683265,0.998885277,0.613014062,0.013950367
WHITAKER,0.580431471,0.653532289,0.76098712,0.998164576,0.608016857,0.236990658,0.580861828,0.741964392,0.855134747,0.450084459,0.530413067,0.224855348,0.580767643,0.754300784,0.080657064,0.126601106,0.703697839,0.707282791,0.276762929,0.406071506,0.569652996,0.169667326,0.710093386,0.885876133,0.16275772,0.227428727,0.077207381,0.638174809,0.501068173,0.734303042,0.043383459,0.846223842,0.313042238,0.838987617,0.551983597,0.109815763,0.282825218,0.040831046,0.917603634,0.79403592,0.841565775,0.588338243,0.373900929,0.645692667,0.372402886,0.54562029,0.712079671,0.907860175,0.652095278,0.445869324,0.567530229,0.905731472,0.628061837,0.975733177,0.208633082,0.491857003,0.993211325,0.837650396,0.318953944,0.92089709,0.468593041,0.996680035,0.220960875,0.019976018,0.003419417,0.773128301,0.045532435,0.014852727,0.800486149,0.221903419,0.945386107,0.066533277,0.736754405,0.484894282,0.400137409,0.720228194,0.918530012,0.460629817,0.990188711,0.574407933,0.882992893,0.00726748,0.626064717,0.483568786,0.986223197,0.000661142,0.461997598,0.608910407,0.97305569,0.090379955,0.272137402,0.813253652,0.919560828,0.090937328,0.961326245,0.967120599,0.683166851,0.965516215,0.924906199,0.603842253,0.767594032,0.423527389,0.872141422,0.283031338,0.010117682,0.154160157,0.707059181,0.475608292,0.106606777,0.756466311,0.00562056,0.661259472,0.07173935,0.080108169,0.296397335,0.884594198,0.896165715,0.413888337,0.301645725,0.461971387,0.391650327,0.146771395,0.331889632,0.236317576,0.476817714,0.91509848,0.583447734
WHITE OAK,0.76057774,0.798241754,0.906568785,0.327942446,0.622069016,0.692206821,0.595207845,0.610080216,0.36748444,0.105004225,0.705839857,0.959491858,0.196206238,0.868870212,0.663539618,0.724140783,0.811604871,0.276588256,0.114586874,0.955475787,0.562375848,0.308202395,0.851890342,0.71874773,0.537342186,0.024819246,0.81457752,0.756552734,0.126533881,0.584690655,0.779131946,0.999993943,0.240548818,0.822123105,0.666795636,0.150246018,0.633539339,0.942074165,0.988238952,0.671570596,0.233898982,0.804177685,0.397216258,0.055444921,0.769981909,0.187368945,0.399486012,0.054069939,0.168675861,0.441654205,0.148907332,0.133614573,0.080885442,0.391349767,0.256732451,0.015929106,0.776430939,0.492634107,0.474182422,0.347551517,0.451127615,0.532980058,0.338750493,0.310008442,0.181019776,0.811801993,0.263504854,0.017771419,0.67874114,0.335669871,0.172815941,0.011633478,0.177212629,0.871491916,0.2402575,0.140254182,0.037403516,0.04014809,0.26187936,0.627265935,0.670588606,0.182485507,0.065504699,0.398292926,0.56223579,0.892417761,0.305090871,0.648608143,0.231753756,0.573810991,0.73516445,0.579175272,0.830190199,0.517841825,0.886667104,0.389573231,0.636950399,0.287705027,0.748256173,0.211446337,0.894139751,0.709236756,0.56807197,0.232688134,0.034394537,0.013891979,0.733204868,0.652776896,0.656546861,0.02098765,0.981781701,0.925086407,0.202945255,0.957977342,0.575485992,0.932629556,0.586355757,0.920784403,0.131523453,0.653108795,0.54940662,0.037648693,0.743102713,0.942108501,0.732957123,0.857982612,0.563081693
WHITEHALL,0.22391732,0.923981895,0.56937453,0.08405572,0.074583924,0.64763371,0.962647757,0.220331982,0.208844995,0.68566019,0.651387667,0.776791081,0.438887648,0.67305426,0.619685077,0.761611332,0.117772058,0.118178277,0.641489232,0.552438977,0.09913474,0.316531091,0.147293483,0.592541759,0.333496995,0.95769093,0.997128506,0.981979182,0.885953729,0.830091633,0.009827174,0.641575672,0.43057349,0.434073097,0.244585142,0.39401955,0.487638677,0.54201667,0.74635734,0.217306099,0.321166078,0.534505802,0.688562599,0.754312527,0.8491662,0.472083882,0.450784537,0.063835415,0.856004958,0.293825582,0.539847959,0.533710469,0.181166376,0.402180418,0.867405319,0.059140433,0.735099224,0.198165072,0.695700005,0.947612836,0.08280959,0.29157289,0.932712937,0.180274956,0.570914372,0.893309675,0.800488235,0.217217884,0.777940337,0.207618011,0.824830128,0.038191571,0.148031,0.499676992,0.476145471,0.38644039,0.9404446,0.660227844,0.791929314,0.245632104,0.379129776,0.805183988,0.673066693,0.015707099,0.20313778,0.979071487,0.715955675,0.605975457,0.314783341,0.020872895,0.714310585,0.805649916,0.140173989,0.352648344,0.283035363,0.486602271,0.630226273,0.811391369,0.029219582,0.165539973,0.58066464,0.514207806,0.711713109,0.485119326,0.748275422,0.102160906,0.155906769,0.740392781,0.436741085,0.98786132,0.551110175,0.213482722,0.284711474,0.872855571,0.425094678,0.088895889,0.868857121,0.21834197,0.768799493,0.763330045,0.722397823,0.761060679,0.680676649,0.675609906,0.096298915,0.45041746,0.914869493
WILKINS,0.810953389,0.228632194,0.819910072,0.515864331,0.640792524,0.22090266,0.455947191,0.360666388,0.75239834,0.596285185,0.379035735,0.750457976,0.460031615,0.107696693,0.623304655,0.344746157,0.01704455,0.718847191,0.961651228,0.51614948,0.861623426,0.238610521,0.237317349,0.609594205,0.842147945,0.422520505,0.255799169,0.218662193,0.476624112,0.643397985,0.847250408,0.378404579,0.029654097,0.35802748,0.710085645,0.078941501,0.353377697,0.959219673,0.699806494,0.752201772,0.629343254,0.165488913,0.420274987,0.525515753,0.351739869,0.531184211,0.168853136,0.046076618,0.820101505,0.450992594,0.580376202,0.885576914,0.662671002,0.203593541,0.855479453,0.41033216,0.94030256,0.408996777,0.790055058,0.956896227,0.996354067,0.829609446,0.502386343,0.977040862,0.020497891,0.038889221,0.709925344,0.328641958,0.165068771,0.145734245,0.11150391,0.512520796,0.571999138,0.560110224,0.327494441,0.621855325,0.772508429,0.866607676,0.388144356,0.17621948,0.867524654,0.242245542,0.091496419,0.157776705,0.960979415,0.884812948,0.79907283,0.367471011,0.663808254,0.671275316,0.741927706,0.155799084,0.297805673,0.802821688,0.976786859,0.953196737,0.892232548,0.975763321,0.922579257,0.487580605,0.011605222,0.760619501,0.587136725,0.38328379,0.832003733,0.305601531,0.438487468,0.90878091,0.806482465,0.301105582,0.493092092,0.91406148,0.225435426,0.499477688,0.909125181,0.282468322,0.43360892,0.445577099,0.624225902,0.651154164,0.280883419,0.668493995,0.957372939,0.209341953,0.201523742,0.807853718,0.220025973
WILKINSBURG,0.185909408,0.386390585,0.635383638,0.404012491,0.339025857,0.483987268,0.770588992,0.433964058,0.767890929,0.202518517,0.242159381,0.236484809,0.406493326,0.462553308,0.844759735,0.791946295,0.502669114,0.680604765,0.758234794,0.852135502,0.76361568,0.555736446,0.188405429,0.454818715,0.81402579,0.651766473,0.582524276,0.872749221,0.850225144,0.777548381,0.437786207,0.576881911,0.550993552,0.339522208,0.214231734,0.399166738,0.525702651,0.692727181,0.358197207,0.070822953,0.271010327,0.897279932,0.923641165,0.399509804,0.187984417,0.432414465,0.112340969,0.817760963,0.320937425,0.503695554,0.241647866,0.350536468,0.06707893,0.537690436,0.198332837,0.461508796,0.139097464,0.080994104,0.34468751,0.901301256,0.557611545,0.263632342,0.950444412,0.486418998,0.349261997,0.9481368,0.508305293,0.865154734,0.823451591,0.56399833,0.407718343,0.294834536,0.030417705,0.842974594,0.305539589,0.604753793,0.3756598,0.247951583,0.921111634,0.642407061,0.071822608,0.452108367,0.583273212,0.582342038,0.088310128,0.010058738,0.168038772,0.179283363,0.941389684,0.02718731,0.349658374,0.077869875,0.716122431,0.196269673,0.549373279,0.142472996,0.804170265,0.48596551,0.852408304,0.349130315,0.064025054,0.633438392,0.887840108,0.929603538,0.437756316,0.098670295,0.473691411,0.701648417,0.524740099,0.338398022,0.433042389,0.801413442,0.129481621,0.618040728,0.594473848,0.404068368,0.585355273,0.388455265,0.239912785,0.332271729,0.755231807,0.650941296,0.723566615,0.90046448,0.254876554,0.714215766,0.848210883
WILMERDING,0.916050344,0.149298638,0.730499074,0.606341502,0.657226303,0.487323068,0.726043141,0.701315439,0.940060941,0.399722167,0.314890644,0.729089595,0.374276892,0.668642535,0.992759262,0.541707338,0.989721841,0.392686933,0.173865203,0.492640125,0.24628491,0.300064538,0.038871915,0.746419724,0.590118542,0.839907645,0.737781644,0.013052314,0.771857671,0.293323005,0.671855518,0.733015604,0.955337035,0.7352529,0.184672702,0.407185718,0.866664522,0.827242911,0.558585104,0.397272522,0.553367368,0.088843327,0.013435818,0.699004301,0.79341093,0.996235058,0.270466663,0.876607228,0.774925889,0.539863653,0.261043004,0.523583253,0.250354062,0.464211081,0.629940015,0.856181837,0.99478212,0.929941513,0.384091173,0.3140274,0.758138869,0.78907101,0.943941624,0.203270236,0.824514871,0.767322493,0.731771965,0.146590745,0.512781576,0.61851609,0.035794468,0.143380073,0.522574189,0.425382908,0.308821754,0.866734521,0.587423213,0.529708763,0.420247755,0.336253969,0.455121277,0.134237,0.071949017,0.057120479,0.622592688,0.511267326,0.642557924,0.09919979,0.148473215,0.967556781,0.273076001,0.314498613,0.549759453,0.349486037,0.390467525,0.289355011,0.753248463,0.627949612,0.347238561,0.580637213,0.977455092,0.069711455,0.851593989,0.568751447,0.724031216,0.946137963,0.593528837,0.729099399,0.795402567,0.467307743,0.001321591,0.387286222,0.682278106,0.62068371,0.626675808,0.301272709,0.890190388,0.845371056,0.633976005,0.75099009,0.12802635,0.348946287,0.760044428,0.434715915,0.752382045,0.083983015,0.071396526
