,selected_zone,zone_value,value
7852,SPRINGDALE,LIBERTY,0.623888127
7853,STOWE,LIBERTY,0.686082968
7854,SWISSVALE,LIBERTY,0.260817684
7855,TARENTUM,LIBERTY,0.003061802
7856,THORNBURG,LIBERTY,0.946780452
7857,TRAFFORD,LIBERTY,0.609216553
7858,TURTLE CREEK,LIBERTY,0.842320596
7859,UPPER ST. CLAIR,LIBERTY,0.83675256
7860,VERONA,LIBERTY,0.392848209
7861,VERSAILLES,LIBERTY,0.017929293
7862,WALL,LIBERTY,0.178988637
7863,WEST DEER,LIBERTY,0.163456294
7864,WEST ELIZABETH,LIBERTY,0.975996626
7865,WEST HOMESTEAD,LIBERTY,0.967464529
7866,WEST MIFFLIN,LIBERTY,0.635562239
7867,WEST VIEW,LIBERTY,0.944351796
7868,WHITAKER,LIBERTY,0.996680035
7869,WHITE OAK,LIBERTY,0.532980058
7870,WHITEHALL,LIBERTY,0.29157289
7871,WILKINS,LIBERTY,0.829609446
7872,WILKINSBURG,LIBERTY,0.263632342
7873,WILMERDING,LIBERTY,0.78907101
7874,ALEPPO,LINCOLN,0.621553732
7875,ASPINWALL,LINCOLN,0.52342809
7876,AVALON,LINCOLN,0.101729333
7877,BALDWIN,LINCOLN,0.77251978
7878,BELL ACRES,LINCOLN,0.941164712
7879,BELLEVUE,LINCOLN,0.184067024
7880,BEN AVON,LINCOLN,0.958623136
7881,BEN AVON HEIGHTS,LINCOLN,0.46888776
7882,BETHEL PARK,LINCOLN,0.894043342
7883,BLAWNOX,LINCOLN,0.183885237
7884,BRACKENRIDGE,LINCOLN,0.02794441
7885,BRADDOCK,LINCOLN,0.172581792
7886,BRADDOCK HILLS,LINCOLN,0.317938295
7887,BRADFORD WOODS,LINCOLN,0.065792098
7888,BRENTWOOD,LINCOLN,0.440631794
7889,BRIDGEVILLE,LINCOLN,0.464401686
7890,CARNEGIE,LINCOLN,0.268140766
7891,CASTLE SHANNON,LINCOLN,0.812517113
7892,CHALFANT,LINCOLN,0.046216572
7893,CHESWICK,LINCOLN,0.797403047
7894,CHURCHILL,LINCOLN,0.836552561
7895,CLAIRTON,LINCOLN,0.593458958
7896,COLLIER,LINCOLN,0.256170844
7897,CORAOPOLIS,LINCOLN,0.921584652
7898,CRAFTON,LINCOLN,0.505872565
7899,CRESCENT,LINCOLN,0.311091534
7900,DORMONT,LINCOLN,0.653226729
7901,DRAVOSBURG,LINCOLN,0.74710466
7902,DUQUESNE,LINCOLN,0.388753316
7903,EAST DEER,LINCOLN,0.569616657
7904,EAST MCKEESPORT,LINCOLN,0.890725704
7905,EAST PITTSBURGH,LINCOLN,0.513464635
7906,EDGEWOOD,LINCOLN,0.308313339
7907,EDGEWORTH,LINCOLN,0.784289342
7908,ELIZABETH,LINCOLN,0.942447001
7909,EMSWORTH,LINCOLN,0.552874688
7910,ETNA,LINCOLN,0.925472302
7911,FAWN,LINCOLN,0.731402647
7912,FINDLAY,LINCOLN,0.838830105
7913,FOREST HILLS,LINCOLN,0.272263463
7914,FORWARD,LINCOLN,0.042009645
7915,FOX CHAPEL,LINCOLN,0.532453484
7916,FRANKLIN PARK,LINCOLN,0.976015852
7917,FRAZER,LINCOLN,0.93884792
7918,GLASSPORT,LINCOLN,0.340506671
7919,GLEN OSBORNE,LINCOLN,0.833901419
7920,GLENFIELD,LINCOLN,0.437827631
7921,GREEN TREE,LINCOLN,0.092262521
7922,HAMPTON,LINCOLN,0.880069118
7923,HARMAR,LINCOLN,0.51651539
7924,HARRISON,LINCOLN,0.971589021
7925,HAYSVILLE,LINCOLN,0.763284509
7926,HEIDELBERG,LINCOLN,0.247601086
7927,HOMESTEAD,LINCOLN,0.149039418
7928,INDIANA,LINCOLN,0.126487894
7929,INGRAM,LINCOLN,0.631689379
7930,JEFFERSON HILLS,LINCOLN,0.441160909
7931,KENNEDY,LINCOLN,0.031875345
7932,KILBUCK,LINCOLN,0.963069506
7933,LEET,LINCOLN,0.666738655
7934,LEETSDALE,LINCOLN,0.986730417
7935,LIBERTY,LINCOLN,0.387572287
7936,LINCOLN,LINCOLN,0.784503797
7937,MARSHALL,LINCOLN,0.921306693
7938,MCCANDLESS,LINCOLN,0.440413835
7939,MCDONALD,LINCOLN,0.84748418
7940,MCKEES ROCKS,LINCOLN,0.99747676
7941,MCKEESPORT,LINCOLN,0.935357279
7942,MILLVALE,LINCOLN,0.211066255
7943,MONROEVILLE,LINCOLN,0.568041427
7944,MOON,LINCOLN,0.153028329
7945,MOUNT LEBANON,LINCOLN,0.544755503
7946,MOUNT OLIVER,LINCOLN,0.392744105
7947,MUNHALL,LINCOLN,0.891988284
7948,NEVILLE,LINCOLN,0.360355587
7949,NORTH BRADDOCK,LINCOLN,0.801174026
7950,NORTH FAYETTE,LINCOLN,0.017625849
7951,NORTH VERSAILLES,LINCOLN,0.813774316
7952,O'HARA,LINCOLN,0.151549165
7953,OAKDALE,LINCOLN,0.320923705
7954,OAKMONT,LINCOLN,0.482869072
7955,OHIO,LINCOLN,0.751241383
7956,PENN HILLS,LINCOLN,0.251310266
7957,PENNSBURY VILLAGE,LINCOLN,0.195329726
7958,PINE,LINCOLN,0.689462227
7959,PITCAIRN,LINCOLN,0.594348751
7960,PITTSBURGH,LINCOLN,0.470286723
7961,PLEASANT HILLS,LINCOLN,0.665181553
7962,PLUM,LINCOLN,0.533739118
7963,PORT VUE,LINCOLN,0.588554319
7964,RANKIN,LINCOLN,0.514839666
7965,RESERVE,LINCOLN,0.364235035
7966,RICHLAND,LINCOLN,0.573182581
7967,ROBINSON,LINCOLN,0.964816506
7968,ROSS,LINCOLN,0.748988011
7969,ROSSLYN FARMS,LINCOLN,0.697317014
7970,SCOTT,LINCOLN,0.431607259
7971,SEWICKLEY,LINCOLN,0.273386509
7972,SEWICKLEY HEIGHTS,LINCOLN,0.866046209
7973,SEWICKLEY HILLS,LINCOLN,0.57969206
7974,SHALER,LINCOLN,0.746754502
7975,SHARPSBURG,LINCOLN,0.022233748
7976,SOUTH FAYETTE,LINCOLN,0.696872601
7977,SOUTH PARK,LINCOLN,0.058352081
7978,SOUTH VERSAILLES,LINCOLN,0.915371994
7979,SPRINGDALE,LINCOLN,0.885170972
7980,STOWE,LINCOLN,0.276475248
7981,SWISSVALE,LINCOLN,0.888319197
7982,TARENTUM,LINCOLN,0.190643715
7983,THORNBURG,LINCOLN,0.473710519
7984,TRAFFORD,LINCOLN,0.53407079
7985,TURTLE CREEK,LINCOLN,0.318137675
7986,UPPER ST. CLAIR,LINCOLN,0.532428983
7987,VERONA,LINCOLN,0.561254758
7988,VERSAILLES,LINCOLN,0.029582023
7989,WALL,LINCOLN,0.614321932
7990,WEST DEER,LINCOLN,0.538866998
7991,WEST ELIZABETH,LINCOLN,0.083675536
7992,WEST HOMESTEAD,LINCOLN,0.769074769
7993,WEST MIFFLIN,LINCOLN,0.417239836
7994,WEST VIEW,LINCOLN,0.278648107
7995,WHITAKER,LINCOLN,0.220960875
7996,WHITE OAK,LINCOLN,0.338750493
7997,WHITEHALL,LINCOLN,0.932712937
7998,WILKINS,LINCOLN,0.502386343
7999,WILKINSBURG,LINCOLN,0.950444412
8000,WILMERDING,LINCOLN,0.943941624
8001,ALEPPO,MARSHALL,0.125168302
8002,ASPINWALL,MARSHALL,0.028144946
8003,AVALON,MARSHALL,0.180556926
8004,BALDWIN,MARSHALL,0.062249613
8005,BELL ACRES,MARSHALL,0.408978779
8006,BELLEVUE,MARSHALL,0.91898787
8007,BEN AVON,MARSHALL,0.577176353
8008,BEN AVON HEIGHTS,MARSHALL,0.389678093
8009,BETHEL PARK,MARSHALL,0.905839094
8010,BLAWNOX,MARSHALL,0.921869221
8011,BRACKENRIDGE,MARSHALL,0.838729746
8012,BRADDOCK,MARSHALL,0.590870681
8013,BRADDOCK HILLS,MARSHALL,0.108552128
8014,BRADFORD WOODS,MARSHALL,0.897685759
8015,BRENTWOOD,MARSHALL,0.061139826
8016,BRIDGEVILLE,MARSHALL,0.180157763
8017,CARNEGIE,MARSHALL,0.792221046
8018,CASTLE SHANNON,MARSHALL,0.113565434
8019,CHALFANT,MARSHALL,0.543664473
8020,CHESWICK,MARSHALL,0.81437667
8021,CHURCHILL,MARSHALL,0.850520735
8022,CLAIRTON,MARSHALL,0.901655115
8023,COLLIER,MARSHALL,0.469861957
8024,CORAOPOLIS,MARSHALL,0.654163657
8025,CRAFTON,MARSHALL,0.479503687
8026,CRESCENT,MARSHALL,0.749686541
8027,DORMONT,MARSHALL,0.283822948
8028,DRAVOSBURG,MARSHALL,0.952444957
8029,DUQUESNE,MARSHALL,0.448422176
8030,EAST DEER,MARSHALL,0.349543286
8031,EAST MCKEESPORT,MARSHALL,0.585392689
8032,EAST PITTSBURGH,MARSHALL,0.458194172
8033,EDGEWOOD,MARSHALL,0.186157307
8034,EDGEWORTH,MARSHALL,0.679869561
8035,ELIZABETH,MARSHALL,0.574398711
8036,EMSWORTH,MARSHALL,0.587155266
8037,ETNA,MARSHALL,0.263633678
8038,FAWN,MARSHALL,0.897391946
8039,FINDLAY,MARSHALL,0.786403619
8040,FOREST HILLS,MARSHALL,0.159836855
8041,FORWARD,MARSHALL,0.440180221
8042,FOX CHAPEL,MARSHALL,0.989287316
8043,FRANKLIN PARK,MARSHALL,0.009101057
8044,FRAZER,MARSHALL,0.440707736
8045,GLASSPORT,MARSHALL,0.190043371
8046,GLEN OSBORNE,MARSHALL,0.271569541
8047,GLENFIELD,MARSHALL,0.204504063
8048,GREEN TREE,MARSHALL,0.71808751
8049,HAMPTON,MARSHALL,0.298101878
8050,HARMAR,MARSHALL,0.951827323
8051,HARRISON,MARSHALL,0.24071385
8052,HAYSVILLE,MARSHALL,0.733493855
8053,HEIDELBERG,MARSHALL,0.310047859
8054,HOMESTEAD,MARSHALL,0.206689517
8055,INDIANA,MARSHALL,0.725301174
8056,INGRAM,MARSHALL,0.927371205
8057,JEFFERSON HILLS,MARSHALL,0.212968807
8058,KENNEDY,MARSHALL,0.799558533
8059,KILBUCK,MARSHALL,0.133675426
8060,LEET,MARSHALL,0.769480773
8061,LEETSDALE,MARSHALL,0.814093749
8062,LIBERTY,MARSHALL,0.614915545
8063,LINCOLN,MARSHALL,0.021813785
8064,MARSHALL,MARSHALL,0.504347996
8065,MCCANDLESS,MARSHALL,0.140159067
8066,MCDONALD,MARSHALL,0.561719916
8067,MCKEES ROCKS,MARSHALL,0.901453955
8068,MCKEESPORT,MARSHALL,0.787555017
8069,MILLVALE,MARSHALL,0.573084267
8070,MONROEVILLE,MARSHALL,0.609628247
8071,MOON,MARSHALL,0.657532821
8072,MOUNT LEBANON,MARSHALL,0.636549238
8073,MOUNT OLIVER,MARSHALL,0.080664513
8074,MUNHALL,MARSHALL,0.418704526
8075,NEVILLE,MARSHALL,0.817123787
8076,NORTH BRADDOCK,MARSHALL,0.058246618
8077,NORTH FAYETTE,MARSHALL,0.557880833
8078,NORTH VERSAILLES,MARSHALL,0.305943591
8079,O'HARA,MARSHALL,0.005564941
8080,OAKDALE,MARSHALL,0.33228221
8081,OAKMONT,MARSHALL,0.780836268
8082,OHIO,MARSHALL,0.797371913
8083,PENN HILLS,MARSHALL,0.505885674
8084,PENNSBURY VILLAGE,MARSHALL,0.373557595
8085,PINE,MARSHALL,0.441464172
8086,PITCAIRN,MARSHALL,0.673664061
8087,PITTSBURGH,MARSHALL,0.606722591
8088,PLEASANT HILLS,MARSHALL,0.376873385
8089,PLUM,MARSHALL,0.719889687
8090,PORT VUE,MARSHALL,0.042504807
8091,RANKIN,MARSHALL,0.870265877
8092,RESERVE,MARSHALL,0.338359343
8093,RICHLAND,MARSHALL,0.592834624
8094,ROBINSON,MARSHALL,0.179470424
8095,ROSS,MARSHALL,0.698200948
8096,ROSSLYN FARMS,MARSHALL,0.378553714
8097,SCOTT,MARSHALL,0.670424886
8098,SEWICKLEY,MARSHALL,0.296648819
8099,SEWICKLEY HEIGHTS,MARSHALL,0.679860746
8100,SEWICKLEY HILLS,MARSHALL,0.569801363
8101,SHALER,MARSHALL,0.826903419
8102,SHARPSBURG,MARSHALL,0.055573927
8103,SOUTH FAYETTE,MARSHALL,0.097652868
8104,SOUTH PARK,MARSHALL,0.006208856
8105,SOUTH VERSAILLES,MARSHALL,0.532510545
8106,SPRINGDALE,MARSHALL,0.459104054
8107,STOWE,MARSHALL,0.676997799
8108,SWISSVALE,MARSHALL,0.772527623
8109,TARENTUM,MARSHALL,0.090265214
8110,THORNBURG,MARSHALL,0.353782905
8111,TRAFFORD,MARSHALL,0.245950878
8112,TURTLE CREEK,MARSHALL,0.087097364
8113,UPPER ST. CLAIR,MARSHALL,0.940108434
8114,VERONA,MARSHALL,0.431349539
8115,VERSAILLES,MARSHALL,0.589530727
8116,WALL,MARSHALL,0.611151871
8117,WEST DEER,MARSHALL,0.935494227
8118,WEST ELIZABETH,MARSHALL,0.575992266
8119,WEST HOMESTEAD,MARSHALL,0.746714514
8120,WEST MIFFLIN,MARSHALL,0.818040442
8121,WEST VIEW,MARSHALL,0.941273711
8122,WHITAKER,MARSHALL,0.019976018
8123,WHITE OAK,MARSHALL,0.310008442
8124,WHITEHALL,MARSHALL,0.180274956
8125,WILKINS,MARSHALL,0.977040862
8126,WILKINSBURG,MARSHALL,0.486418998
8127,WILMERDING,MARSHALL,0.203270236
8128,ALEPPO,MCCANDLESS,0.550029098
8129,ASPINWALL,MCCANDLESS,0.289973205
8130,AVALON,MCCANDLESS,0.140672732
8131,BALDWIN,MCCANDLESS,0.308026942
8132,BELL ACRES,MCCANDLESS,0.943502912
8133,BELLEVUE,MCCANDLESS,0.486086417
8134,BEN AVON,MCCANDLESS,0.737425146
8135,BEN AVON HEIGHTS,MCCANDLESS,0.278731557
8136,BETHEL PARK,MCCANDLESS,0.833794497
8137,BLAWNOX,MCCANDLESS,0.636233431
8138,BRACKENRIDGE,MCCANDLESS,0.717554192
8139,BRADDOCK,MCCANDLESS,0.917015122
8140,BRADDOCK HILLS,MCCANDLESS,0.360706838
8141,BRADFORD WOODS,MCCANDLESS,0.717012111
8142,BRENTWOOD,MCCANDLESS,0.39237763
8143,BRIDGEVILLE,MCCANDLESS,0.636301525
8144,CARNEGIE,MCCANDLESS,0.874541829
8145,CASTLE SHANNON,MCCANDLESS,0.370053084
8146,CHALFANT,MCCANDLESS,0.171762074
8147,CHESWICK,MCCANDLESS,0.692681506
8148,CHURCHILL,MCCANDLESS,0.31178286
8149,CLAIRTON,MCCANDLESS,0.772383428
8150,COLLIER,MCCANDLESS,0.530595883
8151,CORAOPOLIS,MCCANDLESS,0.315537451
8152,CRAFTON,MCCANDLESS,0.032124575
8153,CRESCENT,MCCANDLESS,0.945185952
8154,DORMONT,MCCANDLESS,0.055044049
8155,DRAVOSBURG,MCCANDLESS,0.733078485
8156,DUQUESNE,MCCANDLESS,0.180935725
8157,EAST DEER,MCCANDLESS,0.008732701
8158,EAST MCKEESPORT,MCCANDLESS,0.441853674
8159,EAST PITTSBURGH,MCCANDLESS,0.562162945
8160,EDGEWOOD,MCCANDLESS,0.642599773
8161,EDGEWORTH,MCCANDLESS,0.485384439
8162,ELIZABETH,MCCANDLESS,0.319630272
8163,EMSWORTH,MCCANDLESS,0.899744136
8164,ETNA,MCCANDLESS,0.615085394
8165,FAWN,MCCANDLESS,0.532552486
8166,FINDLAY,MCCANDLESS,0.669238618
8167,FOREST HILLS,MCCANDLESS,0.138665874
8168,FORWARD,MCCANDLESS,0.032318328
8169,FOX CHAPEL,MCCANDLESS,0.87141384
8170,FRANKLIN PARK,MCCANDLESS,0.335949381
8171,FRAZER,MCCANDLESS,0.158068749
8172,GLASSPORT,MCCANDLESS,0.794185035
8173,GLEN OSBORNE,MCCANDLESS,0.265760213
8174,GLENFIELD,MCCANDLESS,0.041901383
8175,GREEN TREE,MCCANDLESS,0.857551421
8176,HAMPTON,MCCANDLESS,0.469127766
8177,HARMAR,MCCANDLESS,0.577896288
8178,HARRISON,MCCANDLESS,0.9143878
8179,HAYSVILLE,MCCANDLESS,0.83347291
8180,HEIDELBERG,MCCANDLESS,0.89911486
8181,HOMESTEAD,MCCANDLESS,0.109577159
8182,INDIANA,MCCANDLESS,0.025966133
8183,INGRAM,MCCANDLESS,0.490167319
8184,JEFFERSON HILLS,MCCANDLESS,0.410093361
8185,KENNEDY,MCCANDLESS,0.828004355
8186,KILBUCK,MCCANDLESS,0.10930813
8187,LEET,MCCANDLESS,0.683080736
8188,LEETSDALE,MCCANDLESS,0.084802776
8189,LIBERTY,MCCANDLESS,0.463861389
8190,LINCOLN,MCCANDLESS,0.515437105
8191,MARSHALL,MCCANDLESS,0.207871142
8192,MCCANDLESS,MCCANDLESS,0.473990774
8193,MCDONALD,MCCANDLESS,0.476272847
8194,MCKEES ROCKS,MCCANDLESS,0.216731548
8195,MCKEESPORT,MCCANDLESS,0.05268127
8196,MILLVALE,MCCANDLESS,0.704676517
8197,MONROEVILLE,MCCANDLESS,0.629148849
8198,MOON,MCCANDLESS,0.30817587
8199,MOUNT LEBANON,MCCANDLESS,0.794454541
8200,MOUNT OLIVER,MCCANDLESS,0.166871511
8201,MUNHALL,MCCANDLESS,0.947997871
8202,NEVILLE,MCCANDLESS,0.72658005
8203,NORTH BRADDOCK,MCCANDLESS,0.214652898
8204,NORTH FAYETTE,MCCANDLESS,0.719801561
8205,NORTH VERSAILLES,MCCANDLESS,0.155938953
8206,O'HARA,MCCANDLESS,0.826771418
8207,OAKDALE,MCCANDLESS,0.551096621
8208,OAKMONT,MCCANDLESS,0.872181863
8209,OHIO,MCCANDLESS,0.616649877
8210,PENN HILLS,MCCANDLESS,0.985279818
8211,PENNSBURY VILLAGE,MCCANDLESS,0.640637816
8212,PINE,MCCANDLESS,0.363885392
8213,PITCAIRN,MCCANDLESS,0.480739265
8214,PITTSBURGH,MCCANDLESS,0.178785495
8215,PLEASANT HILLS,MCCANDLESS,0.88354401
8216,PLUM,MCCANDLESS,0.960466398
8217,PORT VUE,MCCANDLESS,0.293957965
8218,RANKIN,MCCANDLESS,0.949661305
8219,RESERVE,MCCANDLESS,0.126357861
8220,RICHLAND,MCCANDLESS,0.086468241
8221,ROBINSON,MCCANDLESS,0.994093765
8222,ROSS,MCCANDLESS,0.514200882
8223,ROSSLYN FARMS,MCCANDLESS,0.867098137
8224,SCOTT,MCCANDLESS,0.347307577
8225,SEWICKLEY,MCCANDLESS,0.525427848
8226,SEWICKLEY HEIGHTS,MCCANDLESS,0.687196035
8227,SEWICKLEY HILLS,MCCANDLESS,0.253748869
8228,SHALER,MCCANDLESS,0.721178684
8229,SHARPSBURG,MCCANDLESS,0.110608124
8230,SOUTH FAYETTE,MCCANDLESS,0.494657994
8231,SOUTH PARK,MCCANDLESS,0.50162889
8232,SOUTH VERSAILLES,MCCANDLESS,0.83706724
8233,SPRINGDALE,MCCANDLESS,0.08720246
8234,STOWE,MCCANDLESS,0.98873726
8235,SWISSVALE,MCCANDLESS,0.220344263
8236,TARENTUM,MCCANDLESS,0.626412093
8237,THORNBURG,MCCANDLESS,0.262846995
8238,TRAFFORD,MCCANDLESS,0.059695743
8239,TURTLE CREEK,MCCANDLESS,0.333305398
8240,UPPER ST. CLAIR,MCCANDLESS,0.001641791
8241,VERONA,MCCANDLESS,0.007429664
8242,VERSAILLES,MCCANDLESS,0.556936373
8243,WALL,MCCANDLESS,0.473378612
8244,WEST DEER,MCCANDLESS,0.118255778
8245,WEST ELIZABETH,MCCANDLESS,0.560397469
8246,WEST HOMESTEAD,MCCANDLESS,0.892204163
8247,WEST MIFFLIN,MCCANDLESS,0.556771736
8248,WEST VIEW,MCCANDLESS,0.801225558
8249,WHITAKER,MCCANDLESS,0.003419417
8250,WHITE OAK,MCCANDLESS,0.181019776
8251,WHITEHALL,MCCANDLESS,0.570914372
8252,WILKINS,MCCANDLESS,0.020497891
8253,WILKINSBURG,MCCANDLESS,0.349261997
8254,WILMERDING,MCCANDLESS,0.824514871
8255,ALEPPO,MCDONALD,0.233578892
8256,ASPINWALL,MCDONALD,0.78465424
8257,AVALON,MCDONALD,0.560040459
8258,BALDWIN,MCDONALD,0.46895683
8259,BELL ACRES,MCDONALD,0.567948187
8260,BELLEVUE,MCDONALD,0.740164075
8261,BEN AVON,MCDONALD,0.265647861
8262,BEN AVON HEIGHTS,MCDONALD,0.321023678
8263,BETHEL PARK,MCDONALD,0.152332647
8264,BLAWNOX,MCDONALD,0.114257524
8265,BRACKENRIDGE,MCDONALD,0.39865601
8266,BRADDOCK,MCDONALD,0.888635938
8267,BRADDOCK HILLS,MCDONALD,0.333160205
8268,BRADFORD WOODS,MCDONALD,0.126215779
8269,BRENTWOOD,MCDONALD,0.160933216
8270,BRIDGEVILLE,MCDONALD,0.434073234
8271,CARNEGIE,MCDONALD,0.514165735
8272,CASTLE SHANNON,MCDONALD,0.173066332
8273,CHALFANT,MCDONALD,0.713784411
8274,CHESWICK,MCDONALD,0.567076634
8275,CHURCHILL,MCDONALD,0.455417523
8276,CLAIRTON,MCDONALD,0.344377985
8277,COLLIER,MCDONALD,0.572941756
8278,CORAOPOLIS,MCDONALD,0.707173619
8279,CRAFTON,MCDONALD,0.405135228
8280,CRESCENT,MCDONALD,0.787180287
8281,DORMONT,MCDONALD,0.267666779
8282,DRAVOSBURG,MCDONALD,0.057277421
8283,DUQUESNE,MCDONALD,0.942090147
8284,EAST DEER,MCDONALD,0.671847899
8285,EAST MCKEESPORT,MCDONALD,0.106059267
8286,EAST PITTSBURGH,MCDONALD,0.023461218
8287,EDGEWOOD,MCDONALD,0.508603654
8288,EDGEWORTH,MCDONALD,0.624116918
8289,ELIZABETH,MCDONALD,0.472491816
8290,EMSWORTH,MCDONALD,0.754507614
8291,ETNA,MCDONALD,0.965212972
8292,FAWN,MCDONALD,0.15968797
8293,FINDLAY,MCDONALD,0.798179399
8294,FOREST HILLS,MCDONALD,0.760459564
8295,FORWARD,MCDONALD,0.663935737
8296,FOX CHAPEL,MCDONALD,0.827847756
8297,FRANKLIN PARK,MCDONALD,0.901877576
8298,FRAZER,MCDONALD,0.930614898
8299,GLASSPORT,MCDONALD,0.322287599
8300,GLEN OSBORNE,MCDONALD,0.849591696
8301,GLENFIELD,MCDONALD,0.352080354
8302,GREEN TREE,MCDONALD,0.428430269
8303,HAMPTON,MCDONALD,0.171761857
8304,HARMAR,MCDONALD,0.909822311
8305,HARRISON,MCDONALD,0.59654002
8306,HAYSVILLE,MCDONALD,0.935523949
8307,HEIDELBERG,MCDONALD,0.951962011
8308,HOMESTEAD,MCDONALD,0.546261505
8309,INDIANA,MCDONALD,0.27972407
8310,INGRAM,MCDONALD,0.493024177
8311,JEFFERSON HILLS,MCDONALD,0.820686295
8312,KENNEDY,MCDONALD,0.934718772
8313,KILBUCK,MCDONALD,0.339187864
8314,LEET,MCDONALD,0.399990013
8315,LEETSDALE,MCDONALD,0.989337524
8316,LIBERTY,MCDONALD,0.33368968
8317,LINCOLN,MCDONALD,0.112812449
8318,MARSHALL,MCDONALD,0.851925071
8319,MCCANDLESS,MCDONALD,0.066316129
8320,MCDONALD,MCDONALD,0.376348378
8321,MCKEES ROCKS,MCDONALD,0.778898041
8322,MCKEESPORT,MCDONALD,0.545888245
8323,MILLVALE,MCDONALD,0.821042888
8324,MONROEVILLE,MCDONALD,0.854340071
8325,MOON,MCDONALD,0.404089519
8326,MOUNT LEBANON,MCDONALD,0.69469212
8327,MOUNT OLIVER,MCDONALD,0.672816313
8328,MUNHALL,MCDONALD,0.298347324
8329,NEVILLE,MCDONALD,0.22530915
8330,NORTH BRADDOCK,MCDONALD,0.432070414
8331,NORTH FAYETTE,MCDONALD,0.690880569
8332,NORTH VERSAILLES,MCDONALD,0.508031889
8333,O'HARA,MCDONALD,0.163113738
8334,OAKDALE,MCDONALD,0.975975787
8335,OAKMONT,MCDONALD,0.30463803
8336,OHIO,MCDONALD,0.298467895
8337,PENN HILLS,MCDONALD,0.964645547
8338,PENNSBURY VILLAGE,MCDONALD,0.263749294
8339,PINE,MCDONALD,0.771100468
8340,PITCAIRN,MCDONALD,0.53569018
8341,PITTSBURGH,MCDONALD,0.75814221
8342,PLEASANT HILLS,MCDONALD,0.493624095
8343,PLUM,MCDONALD,0.510287754
8344,PORT VUE,MCDONALD,0.948608065
8345,RANKIN,MCDONALD,0.440880722
8346,RESERVE,MCDONALD,0.035354294
8347,RICHLAND,MCDONALD,0.308083979
8348,ROBINSON,MCDONALD,0.647727942
8349,ROSS,MCDONALD,0.853030037
8350,ROSSLYN FARMS,MCDONALD,0.88209232
8351,SCOTT,MCDONALD,0.815249271
8352,SEWICKLEY,MCDONALD,0.091624817
8353,SEWICKLEY HEIGHTS,MCDONALD,0.737457385
8354,SEWICKLEY HILLS,MCDONALD,0.187129344
8355,SHALER,MCDONALD,0.036165883
8356,SHARPSBURG,MCDONALD,0.082982138
8357,SOUTH FAYETTE,MCDONALD,0.84028043
8358,SOUTH PARK,MCDONALD,0.246834944
8359,SOUTH VERSAILLES,MCDONALD,0.47345666
8360,SPRINGDALE,MCDONALD,0.456145676
8361,STOWE,MCDONALD,0.594690331
8362,SWISSVALE,MCDONALD,0.111259703
8363,TARENTUM,MCDONALD,0.128453209
8364,THORNBURG,MCDONALD,0.129762409
8365,TRAFFORD,MCDONALD,0.288863212
8366,TURTLE CREEK,MCDONALD,0.852527485
8367,UPPER ST. CLAIR,MCDONALD,0.370541998
8368,VERONA,MCDONALD,0.810233888
8369,VERSAILLES,MCDONALD,0.677672113
8370,WALL,MCDONALD,0.580429411
8371,WEST DEER,MCDONALD,0.708658163
8372,WEST ELIZABETH,MCDONALD,0.881067071
8373,WEST HOMESTEAD,MCDONALD,0.560143466
8374,WEST MIFFLIN,MCDONALD,0.389857223
8375,WEST VIEW,MCDONALD,0.394321933
8376,WHITAKER,MCDONALD,0.773128301
8377,WHITE OAK,MCDONALD,0.811801993
8378,WHITEHALL,MCDONALD,0.893309675
8379,WILKINS,MCDONALD,0.038889221
8380,WILKINSBURG,MCDONALD,0.9481368
8381,WILMERDING,MCDONALD,0.767322493
8382,ALEPPO,MCKEES ROCKS,0.598309971
8383,ASPINWALL,MCKEES ROCKS,0.017169883
8384,AVALON,MCKEES ROCKS,0.087915613
8385,BALDWIN,MCKEES ROCKS,0.324487788
8386,BELL ACRES,MCKEES ROCKS,0.244717815
8387,BELLEVUE,MCKEES ROCKS,0.905090984
8388,BEN AVON,MCKEES ROCKS,0.453733523
8389,BEN AVON HEIGHTS,MCKEES ROCKS,0.380847776
8390,BETHEL PARK,MCKEES ROCKS,0.433438684
8391,BLAWNOX,MCKEES ROCKS,0.530197642
8392,BRACKENRIDGE,MCKEES ROCKS,0.639847402
8393,BRADDOCK,MCKEES ROCKS,0.038846106
8394,BRADDOCK HILLS,MCKEES ROCKS,0.817807209
8395,BRADFORD WOODS,MCKEES ROCKS,0.975573137
8396,BRENTWOOD,MCKEES ROCKS,0.202795581
8397,BRIDGEVILLE,MCKEES ROCKS,0.524405643
8398,CARNEGIE,MCKEES ROCKS,0.018949588
8399,CASTLE SHANNON,MCKEES ROCKS,0.529796042
8400,CHALFANT,MCKEES ROCKS,0.383031015
8401,CHESWICK,MCKEES ROCKS,0.064731338
8402,CHURCHILL,MCKEES ROCKS,0.694741195
8403,CLAIRTON,MCKEES ROCKS,0.377677395
8404,COLLIER,MCKEES ROCKS,0.372921485
8405,CORAOPOLIS,MCKEES ROCKS,0.411153762
8406,CRAFTON,MCKEES ROCKS,0.041605612
8407,CRESCENT,MCKEES ROCKS,0.065465198
8408,DORMONT,MCKEES ROCKS,0.239233991
8409,DRAVOSBURG,MCKEES ROCKS,0.953060175
8410,DUQUESNE,MCKEES ROCKS,0.743170271
8411,EAST DEER,MCKEES ROCKS,0.747896704
